Date,Time,Temp,DewPoint,Humidity,Precipitation,WindDirection,WindSpeed,WindGust,Pressure
04/08/2020,07:00,11.9,9.1,83,0,188,4,11,1017.6
04/08/2020,08:00,13.7,9.3,75,0,200,6,13,1017.4
04/08/2020,09:00,15.6,9.7,68,0,202,7,17,1017.3
04/08/2020,10:00,17.4,9,58,0,213,11,20,1017.1
04/08/2020,11:00,18.9,8.8,52,0,223,13,24,1016.9
04/08/2020,12:00,19.3,8,48,0,229,17,28,1016.4
04/08/2020,13:00,19.9,7.3,44,0,232,19,32,1016.2
04/08/2020,14:00,20.6,6.9,41,0,235,19,32,1015.6
04/08/2020,15:00,20.9,6.4,39,0,233,22,33,1015.2
04/08/2020,16:00,20.5,6.4,40,0,233,24,37,1014.6
04/08/2020,17:00,20.2,7.5,44,0,229,20,33,1014.3
04/08/2020,18:00,19.9,8.2,47,0,235,22,35,1014
04/08/2020,19:00,19.1,9,52,0,234,20,33,1014
04/08/2020,20:00,18.1,9.2,56,0,231,19,32,1013.8
04/08/2020,21:00,16.8,9.5,62,0,225,19,30,1013.8
04/08/2020,22:00,16,10.1,68,0,221,17,28,1013.8
04/08/2020,23:00,15.2,10.8,75,0,214,17,28,1013.9
04/08/2020,00:00,14.8,11.2,79,0,213,17,30,1013.8
05/08/2020,01:00,14.6,11.6,82,0,212,17,30,1013.6
05/08/2020,02:00,14.4,11.7,84,0,211,17,30,1013.5
05/08/2020,03:00,14.2,11.7,85,0,211,19,30,1013.2
05/08/2020,04:00,14.2,12.1,87,0,209,17,30,1012.9
05/08/2020,05:00,14.3,12.2,87,0,210,15,24,1012.7
05/08/2020,06:00,14.6,12.6,88,0,207,15,26,1012.8
05/08/2020,07:00,15.4,12.9,85,0,211,15,26,1012.9
05/08/2020,08:00,16.5,12.8,79,0,207,17,28,1012.9
05/08/2020,09:00,18,12.4,70,0,208,19,30,1013
05/08/2020,10:00,19.7,12,61,0,212,20,32,1012.9
05/08/2020,11:00,21,11.6,55,0,210,20,33,1012.8
05/08/2020,12:00,21.9,10.7,49,0,213,22,37,1012.7
05/08/2020,13:00,22.5,10.6,47,0,215,24,39,1012.7
05/08/2020,14:00,23.1,9.8,43,0,215,26,41,1012.4
05/08/2020,15:00,23,10.1,44,0,218,28,43,1012.4
05/08/2020,16:00,22.7,10.5,46,0,218,26,43,1012.2
05/08/2020,17:00,22.3,10.4,47,0,219,24,41,1012
05/08/2020,18:00,21.4,11.1,52,0,224,22,37,1012.1
05/08/2020,19:00,20.5,11.7,57,0,222,20,33,1012.4
05/08/2020,20:00,19.8,12.1,61,0,220,19,32,1012.7
05/08/2020,21:00,19.1,12.8,67,0,216,17,30,1013.1
05/08/2020,22:00,18.3,13.4,73,0,215,15,26,1013.4
05/08/2020,23:00,17.7,13.8,78,0,211,13,24,1013.5
05/08/2020,00:00,17.4,14.3,82,0,213,13,24,1013.8
06/08/2020,01:00,17.2,14.5,84,0,211,13,22,1014.2
06/08/2020,02:00,16.9,14.7,87,0,212,11,20,1014.9
06/08/2020,03:00,16.6,15,90,0,212,11,20,1015.5
06/08/2020,04:00,16.4,15.1,92,0,210,11,20,1015.7
06/08/2020,05:00,16.4,15.4,94,0,203,9,19,1015.8
06/08/2020,06:00,16.5,15.5,94,0,205,9,17,1016.1
06/08/2020,07:00,17.2,15.9,92,0,209,9,19,1016.5
06/08/2020,08:00,18,16.2,89,0,208,11,20,1017
06/08/2020,09:00,19.2,16,82,0,214,11,20,1017.3
06/08/2020,10:00,20.4,16,76,0,214,13,22,1017.5
06/08/2020,11:00,21.5,16.5,73,0,212,13,24,1017.1
06/08/2020,12:00,22.3,16.3,69,0,210,15,26,1017.5
06/08/2020,13:00,23.5,16.3,64,0,211,15,26,1017.6
06/08/2020,14:00,24.5,16,59,0,212,15,26,1017.7
06/08/2020,15:00,25.2,15.8,56,0,210,17,26,1017.7
06/08/2020,16:00,26,15.4,52,0,206,17,26,1017.4
06/08/2020,17:00,25.6,15.6,54,0,198,15,26,1017.4
06/08/2020,18:00,25.5,15.2,53,0,196,15,24,1017.3
06/08/2020,19:00,24.6,15.2,56,0,191,13,22,1017.5
06/08/2020,20:00,23.3,15.1,60,0,184,11,20,1017.8
06/08/2020,21:00,21.8,15.2,66,0,186,9,19,1018
06/08/2020,22:00,20.5,15.1,71,0,182,9,17,1018.3
06/08/2020,23:00,19.2,14.9,76,0,162,7,15,1018.3
06/08/2020,00:00,18.5,14.8,79,0,152,7,15,1018.4
07/08/2020,01:00,18,14.7,81,0,150,7,13,1018.6
07/08/2020,02:00,17.4,14.5,83,0,129,6,13,1018.7
07/08/2020,03:00,16.9,14.4,85,0,127,6,13,1018.6
07/08/2020,04:00,16.6,14.1,85,0,99,6,11,1018.5
07/08/2020,05:00,15.8,13.6,87,0,80,6,11,1018.6
07/08/2020,06:00,16.2,13.9,86,0,62,6,13,1018.9
07/08/2020,07:00,17.2,14.3,83,0,50,6,13,1019
07/08/2020,08:00,19.4,14.2,72,0,48,7,15,1019
07/08/2020,09:00,21.9,14.3,62,0,49,7,15,1019
07/08/2020,10:00,24.8,14,51,0,66,7,15,1018.8
07/08/2020,11:00,27.3,12.5,40,0,138,6,13,1018.7
07/08/2020,12:00,29.2,11.7,34,0,164,7,17,1018.5
07/08/2020,13:00,30.8,11.2,30,0,171,9,19,1018.2
07/08/2020,14:00,32.1,10.7,27,0,176,11,22,1018
07/08/2020,15:00,32.4,11,27,0,178,13,26,1017.8
07/08/2020,16:00,33.1,11,26,0,172,15,26,1017.5
07/08/2020,17:00,32.4,11,27,0,174,15,26,1017
07/08/2020,18:00,31.6,11.4,29,0,167,15,26,1016.8
07/08/2020,19:00,29.8,12.2,34,0,160,13,22,1016.8
07/08/2020,20:00,28.1,12.8,39,0,159,11,19,1017.3
07/08/2020,21:00,26.3,14.1,47,0,156,9,19,1017.6
07/08/2020,22:00,24.6,14.7,54,0,145,7,17,1018.1
07/08/2020,23:00,22.7,13.7,57,0,105,6,13,1017.7
07/08/2020,00:00,22,13.9,60,0,52,7,15,1018.1
08/08/2020,01:00,21.7,14.1,62,0,40,7,19,1018.3
08/08/2020,02:00,21,14.4,66,0,36,9,19,1018.6
08/08/2020,03:00,20.1,14.2,69,0,26,9,20,1018.6
08/08/2020,04:00,19.7,14.5,72,0,21,9,20,1018.6
08/08/2020,05:00,19.1,13.7,71,0,34,7,13,1018.6
08/08/2020,06:00,19.4,14,71,0,24,7,15,1018.8
08/08/2020,07:00,20.1,14.7,71,0,18,11,20,1019.1
08/08/2020,08:00,21.7,15.3,67,0,19,11,20,1019.3
08/08/2020,09:00,23.6,15.4,60,0,21,13,22,1019.3
08/08/2020,10:00,25.8,15.2,52,0,28,13,24,1019.3
08/08/2020,11:00,28.1,14.7,44,0,22,11,22,1018.9
08/08/2020,12:00,29.3,14.7,41,0,30,13,22,1019.1
08/08/2020,13:00,30.6,13.8,36,0,42,13,24,1019.1
08/08/2020,14:00,31.5,13.7,34,0,47,15,26,1019.1
08/08/2020,15:00,31.8,13.5,33,0,61,15,30,1019.1
08/08/2020,16:00,31.4,13.6,34,0,66,17,32,1019
08/08/2020,17:00,30.7,14.3,37,0,80,15,26,1019.1
08/08/2020,18:00,29.4,14.4,40,0,73,17,30,1018.8
08/08/2020,19:00,27.6,14.9,46,0,64,17,28,1019.1
08/08/2020,20:00,25.9,15,51,0,61,17,28,1019
08/08/2020,21:00,23.6,14.6,57,0,49,17,28,1019.1
08/08/2020,22:00,21.9,15.3,66,0,45,17,28,1019.3
08/08/2020,23:00,20.9,15.7,72,0,39,17,30,1019.4
08/08/2020,00:00,19.7,15.6,77,0,35,17,30,1019.6
09/08/2020,01:00,18.9,15.6,81,0,32,19,32,1019.7
09/08/2020,02:00,18.3,15.4,83,0,28,17,32,1019.7
09/08/2020,03:00,17.8,15.2,85,0,23,19,32,1019.6
09/08/2020,04:00,17.2,15,87,0,25,19,32,1019.4
09/08/2020,05:00,17.4,15.2,87,0,25,17,26,1019.5
09/08/2020,06:00,17.4,15.6,89,0,29,15,26,1019.4
09/08/2020,07:00,17.6,15.6,88,0,29,17,28,1019.2
09/08/2020,08:00,18.6,15.8,84,0,30,17,28,1019
09/08/2020,09:00,20.6,15.8,74,0,33,17,28,1018.8
09/08/2020,10:00,23.3,16.1,64,0,40,17,28,1018.5
09/08/2020,11:00,25.6,16.4,57,0,45,15,26,1018.4
09/08/2020,12:00,27.5,16.5,51,0,57,15,26,1017.9
09/08/2020,13:00,29.1,16,45,0,74,17,30,1017.4
09/08/2020,14:00,30.5,15.8,41,0,82,17,32,1016.8
09/08/2020,15:00,31,15.4,39,0,89,19,33,1016.4
09/08/2020,16:00,31.3,14.9,37,0,91,19,35,1016
09/08/2020,17:00,30.7,15.2,39,0,94,17,30,1015.7
09/08/2020,18:00,29.7,15,41,0,91,19,30,1015.5
09/08/2020,19:00,28,15,45,0,83,17,30,1015.6
09/08/2020,20:00,26.3,15,50,0,78,15,28,1015.7
09/08/2020,21:00,24.3,15.8,59,0,71,15,26,1015.9
09/08/2020,22:00,22.7,16.3,67,0,65,15,26,1016.1
09/08/2020,23:00,21.3,16.7,75,0,48,15,26,1015.7
09/08/2020,00:00,20.9,16.7,77,0,43,15,26,1015.5
10/08/2020,01:00,20.2,16.8,81,0,43,15,28,1015.3
10/08/2020,02:00,19.8,17,84,0,38,15,28,1015
10/08/2020,03:00,19.5,16.9,85,0,33,17,28,1014.8
10/08/2020,04:00,19.2,16.6,85,0,35,17,30,1014.7
10/08/2020,05:00,19,16.8,87,0,38,15,22,1014.4
10/08/2020,06:00,19,17,88,0,39,15,24,1014.4
10/08/2020,07:00,19.2,17,87,0,42,15,24,1014.4
10/08/2020,08:00,20.4,17,81,0,44,15,26,1014.3
10/08/2020,09:00,22.4,17.3,73,0,48,15,28,1014.1
10/08/2020,10:00,24.7,17.2,63,0,56,15,28,1013.8
10/08/2020,11:00,26.7,16.9,55,0,71,13,24,1014
10/08/2020,12:00,28.6,16.5,48,0,79,15,26,1013.9
10/08/2020,13:00,30,16.1,43,0,96,17,30,1013.7
10/08/2020,14:00,31.1,15.1,38,0,107,17,32,1013.6
10/08/2020,15:00,31.5,15,37,0,117,19,33,1013.6
10/08/2020,16:00,31.2,15.2,38,0,125,19,35,1013.3
10/08/2020,17:00,31,15.4,39,0,127,15,28,1013.2
10/08/2020,18:00,30,15.3,41,0,126,15,28,1013.2
10/08/2020,19:00,28.2,15.5,46,0,120,15,26,1013.6
10/08/2020,20:00,26.4,15.7,52,0,112,13,24,1013.8
10/08/2020,21:00,24.2,15.7,59,0,108,11,22,1014.4
10/08/2020,22:00,22.7,16.3,67,0,103,11,20,1014.8
10/08/2020,23:00,21.7,17.1,75,0,95,9,19,1015
10/08/2020,00:00,21.2,17,77,0,92,9,19,1014.9
11/08/2020,01:00,20.7,17.1,80,0,90,9,19,1014.9
11/08/2020,02:00,20.2,17.2,83,0,71,9,17,1014.9
11/08/2020,03:00,19.8,17.2,85,0,52,9,17,1014.9
11/08/2020,04:00,19.5,17.1,86,0,42,9,17,1014.8
11/08/2020,05:00,19.3,17.1,87,0,55,6,13,1014.5
11/08/2020,06:00,19.3,16.9,86,0,45,7,15,1014.8
11/08/2020,07:00,19.8,17,84,0,37,7,15,1015
11/08/2020,08:00,21.2,17.4,79,0,40,7,17,1015.2
11/08/2020,09:00,23.4,17.6,70,0,40,7,17,1015.3
11/08/2020,10:00,25.6,17.5,61,0,56,7,19,1015.1
11/08/2020,11:00,27.7,16.3,50,0,99,6,13,1015
11/08/2020,12:00,29.2,16,45,0,113,7,17,1014.9
11/08/2020,13:00,30.5,15.4,40,0,131,9,20,1014.9
11/08/2020,14:00,31.6,15.1,37,0,148,11,22,1014.5
11/08/2020,15:00,31.8,15.3,37,0,141,11,24,1014.2
11/08/2020,16:00,31.8,15.3,37,0,139,13,26,1013.8
11/08/2020,17:00,31.5,15.9,39,0,143,11,20,1013.6
11/08/2020,18:00,30.5,16.1,42,0,140,11,24,1013.5
11/08/2020,19:00,28.7,16.6,48,0,145,11,20,1013.6
11/08/2020,20:00,27.2,16.8,53,0,138,11,20,1013.9
11/08/2020,21:00,25.4,17.1,60,0,129,9,19,1014.3
11/08/2020,22:00,23.9,17.4,67,0,124,9,19,1014.5
11/08/2020,23:00,22.7,17.8,74,0,102,7,17,1014.7
11/08/2020,00:00,22,17.8,77,0,89,7,17,1014.5
12/08/2020,01:00,21.3,17.7,80,0,82,9,17,1014.4
12/08/2020,02:00,20.9,17.7,82,0,76,7,17,1014.2
12/08/2020,03:00,20.4,17.8,85,0,68,7,17,1014.1
12/08/2020,04:00,20.1,17.7,86,0,70,7,15,1014
12/08/2020,05:00,19.6,17.6,88,0,63,7,13,1013.7
12/08/2020,06:00,19.8,17.6,87,0,70,7,15,1013.8
12/08/2020,07:00,20.4,17.8,85,0,68,7,15,1013.8
12/08/2020,08:00,22.2,18,77,0,63,7,17,1013.9
12/08/2020,09:00,24.5,18,67,0,67,9,19,1013.8
12/08/2020,10:00,26.9,17.9,58,0,82,9,19,1013.7
12/08/2020,11:00,29.2,16.7,47,0,77,6,15,1013.6
12/08/2020,12:00,30.6,16.6,43,0,78,7,17,1013.5
12/08/2020,13:00,31.5,16.3,40,0,100,11,22,1013.3
12/08/2020,14:00,32.1,16,38,0,117,13,24,1013
12/08/2020,15:00,32,15.9,38,0,119,15,28,1012.9
12/08/2020,16:00,31.6,16,39,0,114,15,30,1012.5
12/08/2020,17:00,30.9,16.5,42,0,113,13,26,1012.4
12/08/2020,18:00,30.1,16.1,43,0,111,15,26,1012.4
12/08/2020,19:00,28.4,16.3,48,0,104,15,26,1012.8
12/08/2020,20:00,26.6,16.2,53,0,96,13,24,1012.7
12/08/2020,21:00,24.7,16.4,60,0,93,13,22,1013
12/08/2020,22:00,23.1,16.6,67,0,86,11,22,1013.1
12/08/2020,23:00,21.7,17.1,75,0,63,9,20,1013.5
12/08/2020,00:00,21.1,17.1,78,0,47,11,20,1013.4
13/08/2020,01:00,20.5,17.1,81,0,42,11,20,1013.3
13/08/2020,02:00,20.1,17.1,83,0,35,9,20,1013.2
13/08/2020,03:00,19.7,16.9,84,0,31,11,19,1013
13/08/2020,04:00,19.2,17,87,0,28,11,19,1012.9
13/08/2020,05:00,19.2,16.8,86,0,29,9,17,1012.6
13/08/2020,06:00,18.9,16.9,88,0,25,9,19,1012.5
13/08/2020,07:00,19,17,88,0,25,11,20,1012.5
13/08/2020,08:00,19.6,17.2,86,0,28,11,20,1012.6
13/08/2020,09:00,21,17.2,79,0,26,11,22,1012.6
13/08/2020,10:00,22.4,17.3,73,0,22,11,22,1012.6
13/08/2020,11:00,23.3,17.3,69,0,14,11,22,1012.1
13/08/2020,12:00,24.4,17.9,67,0,10,13,24,1012.1
13/08/2020,13:00,24.9,17.9,65,0,16,13,26,1012.1
13/08/2020,14:00,25.4,17.6,62,0.7,20,15,28,1011.9
13/08/2020,15:00,25.2,17.9,64,1.2,26,15,30,1011.9
13/08/2020,16:00,24.8,18.3,67,0,31,15,28,1011.8
13/08/2020,17:00,24.2,18.6,71,0.6,33,11,22,1011.6
13/08/2020,18:00,23.3,18,72,0.2,34,11,22,1011.7
13/08/2020,19:00,22.4,18.2,77,0.2,37,11,20,1011.7
13/08/2020,20:00,21.5,17.9,80,2,38,11,20,1012.1
13/08/2020,21:00,20.2,17.6,85,0.2,32,11,20,1012.4
13/08/2020,22:00,19.4,17.5,89,0,20,9,20,1012.6
13/08/2020,23:00,18.5,17.7,95,2.8,16,13,22,1013.1
13/08/2020,00:00,18,17.4,96,1.4,12,13,24,1013.1
14/08/2020,01:00,17.7,17.2,97,0,5,13,24,1013
14/08/2020,02:00,17.5,17,97,0,6,13,24,1012.9
14/08/2020,03:00,17.5,16.9,96,1.1,5,13,22,1012.7
14/08/2020,04:00,17.1,16.6,97,0,5,13,20,1012.6
14/08/2020,05:00,17.4,16.6,95,0,6,11,20,1012.3
14/08/2020,06:00,17,16.5,97,0,2,11,20,1012.4
14/08/2020,07:00,16.8,16.3,97,0,357,11,20,1012.5
14/08/2020,08:00,17,16.4,96,0,359,11,20,1012.8
14/08/2020,09:00,17.5,16.5,94,0,358,11,20,1012.9
14/08/2020,10:00,18.2,16.5,90,0,360,11,22,1013.1
14/08/2020,11:00,19.1,16.5,85,0,354,13,22,1013.2
14/08/2020,12:00,19.9,16.7,82,0.2,347,13,22,1013.1
14/08/2020,13:00,20.7,17.1,80,0.6,348,13,22,1013.3
14/08/2020,14:00,21.5,17.1,76,1.2,347,13,22,1013
14/08/2020,15:00,21.8,17.6,77,0.2,346,15,24,1012.8
14/08/2020,16:00,21.8,18,79,0.2,347,13,22,1012.7
14/08/2020,17:00,21.6,17.8,79,0.4,334,11,19,1012.7
14/08/2020,18:00,21,17.8,82,0.4,337,11,19,1012.8
14/08/2020,19:00,20,17.9,88,0.4,342,11,20,1013
14/08/2020,20:00,19.2,17.9,92,0.9,333,9,19,1013.3
14/08/2020,21:00,18.5,17.7,95,0.9,340,11,19,1013.6
14/08/2020,22:00,18.3,17.7,96,0.9,342,9,19,1013.9
14/08/2020,23:00,18.1,17.5,96,0.6,351,11,20,1014.4
14/08/2020,00:00,18,17.7,98,0.8,360,13,22,1014.4
15/08/2020,01:00,17.9,17.6,98,0.6,2,13,24,1014.6
15/08/2020,02:00,17.8,17.5,98,0.8,5,13,24,1014.6
15/08/2020,03:00,17.7,17.2,97,0.3,8,15,22,1014.5
15/08/2020,04:00,17.3,17.1,99,0.3,10,13,22,1014.5
15/08/2020,05:00,17.2,16.6,96,2.3,11,11,20,1014.6
15/08/2020,06:00,16.7,16.5,99,0,8,11,19,1014.7
15/08/2020,07:00,16.6,16.4,99,0.1,8,11,19,1014.7
15/08/2020,08:00,16.8,16.6,99,0,12,11,20,1014.9
15/08/2020,09:00,17.4,17.2,99,0.3,21,11,22,1015
15/08/2020,10:00,18.2,17,93,0,26,11,22,1015.1
15/08/2020,11:00,18.9,17.6,92,0,17,9,19,1015.2
15/08/2020,12:00,19.5,17.6,89,0,21,9,20,1015.1
15/08/2020,13:00,20.4,17.2,82,1.3,28,11,19,1015
15/08/2020,14:00,21.4,17.2,77,0.8,36,11,19,1014.6
15/08/2020,15:00,21.9,17.3,75,0.1,50,11,19,1014.3
15/08/2020,16:00,22,17.4,75,0,75,11,19,1013.8
15/08/2020,17:00,21.7,17.3,76,0,46,9,19,1013.9
15/08/2020,18:00,21.1,17.3,79,0,51,9,19,1013.8
15/08/2020,19:00,20.2,17.2,83,0,45,9,19,1013.9
15/08/2020,20:00,19.3,17.1,87,0,45,9,19,1013.9
15/08/2020,21:00,18.5,16.8,90,0,47,9,19,1014.1
15/08/2020,22:00,18,16.8,93,0,48,9,17,1014.2
15/08/2020,23:00,17.7,17.1,96,0,35,9,19,1014.3
15/08/2020,00:00,17.6,17,96,0,41,9,19,1014
16/08/2020,01:00,17.5,16.9,96,0,40,9,17,1013.5
16/08/2020,02:00,17.4,16.8,96,0,43,9,19,1012.9
16/08/2020,03:00,17.2,16.7,97,0,48,9,19,1012.4
16/08/2020,04:00,17,16.8,99,0,53,9,17,1012
16/08/2020,05:00,17,16.5,97,0,63,6,13,1011.7
16/08/2020,06:00,16.8,16.6,99,0,80,6,13,1011.6
16/08/2020,07:00,16.9,16.7,99,0,69,7,15,1011.6
16/08/2020,08:00,17.5,16.9,96,0,85,7,15,1011.4
16/08/2020,09:00,18.6,16.7,89,0,97,7,17,1011.2
16/08/2020,10:00,19.9,16.5,81,0,99,7,17,1011.2
16/08/2020,11:00,21.4,16.1,72,0,130,7,17,1011.2
16/08/2020,12:00,22.1,15.9,68,0,144,7,17,1010.9
16/08/2020,13:00,22.6,15.4,64,0,157,9,19,1010.8
16/08/2020,14:00,23,15.3,62,0,164,11,19,1010.5
16/08/2020,15:00,22.8,15.4,63,0.2,174,9,19,1010
16/08/2020,16:00,22.6,15.7,65,0.7,181,11,20,1009.6
16/08/2020,17:00,22.2,15.8,67,0.6,177,7,17,1009.6
16/08/2020,18:00,21.7,16,70,0,175,9,19,1009.5
16/08/2020,19:00,20.6,16.2,76,0.1,167,9,19,1009.4
16/08/2020,20:00,19.5,16.3,82,0.4,166,9,17,1009.5
16/08/2020,21:00,18.2,16.2,88,0,150,9,17,1009.6
16/08/2020,22:00,17.7,16.2,91,2.3,171,7,15,1009.5
16/08/2020,23:00,16.8,16,95,0,206,6,13,1009.7
16/08/2020,00:00,16.2,15.7,97,0,224,7,15,1009.5
17/08/2020,01:00,15.7,15.4,98,0,228,7,15,1009.1
17/08/2020,02:00,15.3,15.1,99,0,223,7,15,1008.8
17/08/2020,03:00,15.1,14.9,99,0,222,7,15,1008.5
17/08/2020,04:00,15,15,100,0,223,7,15,1008.3
17/08/2020,05:00,14.8,14.5,98,0,216,6,13,1008.1
17/08/2020,06:00,14.7,14.5,99,0,224,6,13,1008.1
17/08/2020,07:00,15.1,14.6,97,0,224,6,13,1008
17/08/2020,08:00,15.8,15,95,0,219,7,15,1008
17/08/2020,09:00,17.1,15.3,89,0,216,7,19,1007.9
17/08/2020,10:00,18.4,15.1,81,0,214,9,19,1007.9
17/08/2020,11:00,18.9,14.8,77,0,214,9,20,1008
17/08/2020,12:00,19.5,14.5,73,0,223,11,22,1008
17/08/2020,13:00,19.8,14.2,70,0,222,11,22,1008.1
17/08/2020,14:00,20,13.9,68,0,221,13,22,1008
17/08/2020,15:00,20,13.9,68,0,221,13,22,1008
17/08/2020,16:00,20,14.1,69,1.1,218,15,24,1007.8
17/08/2020,17:00,19.4,13.8,70,0.3,221,13,22,1007.7
17/08/2020,18:00,19.1,13.9,72,0,220,13,22,1007.8
17/08/2020,19:00,18.2,14.1,77,0,213,11,20,1007.8
17/08/2020,20:00,17.5,14,80,0,210,11,20,1008.2
17/08/2020,21:00,16.7,14,84,0,204,11,20,1008.5
17/08/2020,22:00,16.3,14.1,87,0,206,11,19,1008.7
17/08/2020,23:00,15.8,14.2,90,0,207,11,20,1008.6
17/08/2020,00:00,15.5,14.2,92,0,208,11,20,1008.6
18/08/2020,01:00,15.4,14.3,93,0,209,11,20,1008.6
18/08/2020,02:00,15.3,14.2,93,0,210,11,20,1008.6
18/08/2020,03:00,15,14,94,0,219,11,22,1008.6
18/08/2020,04:00,14.8,14,95,0,219,11,22,1008.6
18/08/2020,05:00,14.6,14,96,0,224,9,19,1008.5
18/08/2020,06:00,14.7,13.9,95,0,221,9,19,1008.6
18/08/2020,07:00,15.1,14,93,0,225,11,20,1008.7
18/08/2020,08:00,15.9,14.3,90,0,224,13,22,1008.9
18/08/2020,09:00,17.2,14.5,84,0,225,15,26,1009
18/08/2020,10:00,18.2,14.5,79,0,227,17,28,1009
18/08/2020,11:00,18.6,14.3,76,0.5,227,17,28,1009.1
18/08/2020,12:00,18.5,14.6,78,0.5,226,17,28,1009.1
18/08/2020,13:00,19.1,15,77,0,225,17,28,1009.1
18/08/2020,14:00,19.7,14.9,74,0,218,17,30,1009.1
18/08/2020,15:00,20.2,15.2,73,0,217,19,30,1009.1
18/08/2020,16:00,20.8,15.3,71,0.5,215,19,30,1008.7
18/08/2020,17:00,20.4,15.4,73,0,219,17,30,1008.5
18/08/2020,18:00,20.3,15.3,73,0,219,17,26,1008.6
18/08/2020,19:00,19.5,15.2,76,0,215,13,24,1008.7
18/08/2020,20:00,18.6,15.1,80,0,210,13,22,1009
18/08/2020,21:00,17.7,15,84,0,204,11,20,1009.4
18/08/2020,22:00,17.1,15.1,88,0,199,9,19,1009.6
18/08/2020,23:00,16.2,14.9,92,0,195,9,17,1009.9
18/08/2020,00:00,16,14.9,93,0,187,9,19,1009.7
19/08/2020,01:00,15.7,14.7,94,0,174,9,17,1009.4
19/08/2020,02:00,15.6,14.6,94,0,171,9,17,1008.9
19/08/2020,03:00,15.5,14.5,94,0,170,9,17,1008.3
19/08/2020,04:00,15.6,14.8,95,0,162,9,17,1007.7
19/08/2020,05:00,15.4,14.6,95,0,144,7,15,1007.2
19/08/2020,06:00,15.6,15,96,0,140,7,17,1006.7
19/08/2020,07:00,15.9,15.1,95,0,147,9,19,1006.4
19/08/2020,08:00,16.7,15.6,93,0,149,11,20,1005.7
19/08/2020,09:00,17.8,16,89,0,150,13,22,1005.1
19/08/2020,10:00,18.6,16,85,2,149,15,26,1004.6
19/08/2020,11:00,18.9,16.5,86,2.2,156,17,30,1004.2
19/08/2020,12:00,18.9,16.5,86,2,160,19,32,1003.8
19/08/2020,13:00,19,16.6,86,0.1,157,20,33,1003.2
19/08/2020,14:00,19.2,16.4,84,0.8,160,20,33,1002.8
19/08/2020,15:00,19.5,16.5,83,0.3,157,22,37,1002.2
19/08/2020,16:00,19.5,16.7,84,2.2,157,22,35,1001.6
19/08/2020,17:00,19.2,17.7,91,0.5,155,20,33,1000.9
19/08/2020,18:00,19.1,17.4,90,0.5,163,19,30,1000.4
19/08/2020,19:00,18.7,17.5,93,0.5,168,17,28,1000.1
19/08/2020,20:00,18.5,17.5,94,0.4,168,15,26,999.7
19/08/2020,21:00,18.4,17.6,95,0.3,166,15,24,999.7
19/08/2020,22:00,18.7,17.5,93,0.4,176,15,26,999.4
19/08/2020,23:00,18.8,17.6,93,0.3,178,17,30,999.1
19/08/2020,00:00,19.3,17.6,90,0.4,188,20,33,999
20/08/2020,01:00,19.3,17.6,90,2.2,195,20,35,998.9
20/08/2020,02:00,19.1,17.2,89,0.2,206,20,35,999.5
20/08/2020,03:00,18.4,16.6,89,0,214,20,33,1000.3
20/08/2020,04:00,18,16.2,89,0.3,219,19,32,1000.7
20/08/2020,05:00,16,14.4,90,0,225,13,22,1001.1
20/08/2020,06:00,16,14,88,0,215,13,22,1001.8
20/08/2020,07:00,16.1,13.9,87,0,222,11,22,1002.3
20/08/2020,08:00,16.7,13.6,82,0,217,13,22,1002.7
20/08/2020,09:00,18.3,13.8,75,0,215,13,22,1003.1
20/08/2020,10:00,19.7,13.4,67,0,210,13,24,1003.5
20/08/2020,11:00,20.8,12,57,0,213,15,26,1004.1
20/08/2020,12:00,21.5,11.5,53,0,210,17,30,1004.2
20/08/2020,13:00,22,11.1,50,0,209,19,32,1004.3
20/08/2020,14:00,22.6,10.7,47,0,206,19,33,1004.2
20/08/2020,15:00,22.6,10.1,45,0,207,20,33,1004.2
20/08/2020,16:00,22.3,10.1,46,0,204,19,33,1004
20/08/2020,17:00,21.7,10.2,48,0,197,19,30,1004
20/08/2020,18:00,20.9,10.1,50,0,199,17,30,1003.8
20/08/2020,19:00,19.7,10.4,55,0,191,13,24,1003.7
20/08/2020,20:00,18.7,10.5,59,0,183,11,22,1003.3
20/08/2020,21:00,17.9,11.7,67,0,159,11,20,1003
20/08/2020,22:00,17.4,12.3,72,0,153,11,20,1002.6
20/08/2020,23:00,16.7,13.2,80,0,148,11,22,1002.3
20/08/2020,00:00,17.1,14.2,83,0,156,15,26,1001.7
21/08/2020,01:00,17.4,14.3,82,0,162,17,30,1001.1
21/08/2020,02:00,17.4,14.3,82,0,176,19,33,1001
21/08/2020,03:00,17.1,13.8,81,0,187,22,37,1000.7
21/08/2020,04:00,17.1,13.8,81,0,191,24,37,1000.7
21/08/2020,05:00,17.1,13.8,81,0,190,20,33,1000
21/08/2020,06:00,17,13.5,80,0,196,20,35,1000.2
21/08/2020,07:00,17.5,13.8,79,0,204,24,39,1000.5
21/08/2020,08:00,18.3,13.6,74,0,205,28,43,1000.8
21/08/2020,09:00,19.4,13.8,70,0,212,32,46,1001.1
21/08/2020,10:00,19.8,13.5,67,0,215,33,50,1001.5
21/08/2020,11:00,21.1,13.5,62,0,222,37,54,1001.3
21/08/2020,12:00,21.4,13.3,60,0,221,37,63,1002.4
21/08/2020,13:00,21.5,13.4,60,0,221,39,63,1003
